afsc,label,text_norm,source_doc,evidence,page,chunk_idx,extractor_version
14N,S,"Tasking, coordinating, and monitoring collection with sources and agencies",llm,"Tasking, coordinating, and monitoring collection with sources and agencies",,3,llm_v0
14N,S,Retasking collection based on results and changing priorities,llm,Retasking collection based on results and changing priorities,,3,llm_v0
14N,S,"Directing, scheduling, and controlling collection platforms and sensors",llm,"Directing, scheduling, and controlling collection platforms and sensors",,3,llm_v0
14N,S,Operating manned and remotely piloted airborne ISR systems,llm,Operating manned and remotely piloted airborne ISR systems,,3,llm_v0
14N,S,Coordinating and controlling near-real-time collection operations,llm,Coordinating and controlling near-real-time collection operations,,3,llm_v0
14N,S,Processing and exploiting raw collection into usable formats,llm,Processing and exploiting raw collection into usable formats,,3,llm_v0
14N,S,"Disseminating intelligence to commanders, analysts, and other consumers",llm,"Disseminating intelligence to commanders, analysts, and other consumers",,3,llm_v0
14N,S,Collaborating and sharing information within a multi-domain sensing grid,llm,Collaborating and sharing information within a multi-domain sensing grid,,3,llm_v0
14N,S,Applying cloud-based tools and analytics to accelerate ISR workflows,llm,Applying cloud-based tools and analytics to accelerate ISR workflows,,3,llm_v0
14N,S,Conducting analysis to identify and attribute targets or activities,llm,Conducting analysis to identify and attribute targets or activities,,3,llm_v0
14N,A,Synthesize large volumes of data rapidly,llm,Synthesize large volumes of data rapidly,,3,llm_v0
14N,A,"Maintain situational awareness in a fast-paced, data-intensive environment",llm,"Maintain situational awareness in a fast-paced, data-intensive environment",,3,llm_v0
14N,A,Exercise sound judgment and make time-sensitive decisions,llm,Exercise sound judgment and make time-sensitive decisions,,3,llm_v0
14N,A,Coordinate multi-domain and multi-agency ISR operations,llm,Coordinate multi-domain and multi-agency ISR operations,,3,llm_v0
14N,A,Lead and control complex collection activities,llm,Lead and control complex collection activities,,3,llm_v0
14N,A,Adapt to changing priorities and dynamic tasking,llm,Adapt to changing priorities and dynamic tasking,,3,llm_v0
14N,A,Work effectively in human–machine teams,llm,Work effectively in human–machine teams,,3,llm_v0
14N,A,"Communicate clearly with commanders, analysts, and partners",llm,"Communicate clearly with commanders, analysts, and partners",,3,llm_v0
14N,A,Solve problems and close intelligence gaps under uncertainty,llm,Solve problems and close intelligence gaps under uncertainty,,3,llm_v0
14N,A,Ensure accuracy and attention to detail in intelligence products,llm,Ensure accuracy and attention to detail in intelligence products,,3,llm_v0
14N,A,Learn and apply new technologies and tools quickly,llm,Learn and apply new technologies and tools quickly,,3,llm_v0
14N,A,Multi-task across concurrent collection and analysis efforts,llm,Multi-task across concurrent collection and analysis efforts,,3,llm_v0
14N,K,Intelligence fundamentals and analytic tradecraft principles,llm,Intelligence fundamentals and analytic tradecraft principles,,4,llm_v0
14N,K,Information security classification and handling principles,llm,Information security classification and handling principles,,4,llm_v0
14N,K,"Intelligence disciplines (GEOINT, SIGINT, HUMINT, MASINT, OSINT)",llm,"Intelligence disciplines (GEOINT, SIGINT, HUMINT, MASINT, OSINT)",,4,llm_v0
14N,K,Intelligence community structure and processes,llm,Intelligence community structure and processes,,4,llm_v0
14N,K,ISR operations and collection principles,llm,ISR operations and collection principles,,4,llm_v0
14N,K,ISR information systems and data sources,llm,ISR information systems and data sources,,4,llm_v0
14N,K,Research sources and methods (classified and open-source),llm,Research sources and methods (classified and open-source),,4,llm_v0
14N,K,Friendly force presentation and order of battle concepts,llm,Friendly force presentation and order of battle concepts,,4,llm_v0
14N,K,Friendly weapons systems effects and employment characteristics,llm,Friendly weapons systems effects and employment characteristics,,4,llm_v0
14N,K,"Adversary capabilities, doctrine, and order of battle",llm,"Adversary capabilities, doctrine, and order of battle",,4,llm_v0
14N,K,Targeting doctrine and the joint targeting cycle,llm,Targeting doctrine and the joint targeting cycle,,4,llm_v0
14N,K,Weaponeering fundamentals and weapon–target pairing theory,llm,Weaponeering fundamentals and weapon–target pairing theory,,4,llm_v0
14N,K,Precision point mensuration standards and geodesy fundamentals,llm,Precision point mensuration standards and geodesy fundamentals,,4,llm_v0
14N,K,Force application principles and execution planning concepts,llm,Force application principles and execution planning concepts,,4,llm_v0
14N,K,Sensing grid concepts and integration activities,llm,Sensing grid concepts and integration activities,,4,llm_v0
14N,S,Develop kinetic and non-kinetic targets,llm,Develop kinetic and non-kinetic targets,,4,llm_v0
14N,S,Perform weaponeering,llm,Perform weaponeering,,4,llm_v0
14N,S,Conduct precision point mensuration (PPM),llm,Conduct precision point mensuration (PPM),,4,llm_v0
14N,S,Plan and execute force application within targeting plans,llm,Plan and execute force application within targeting plans,,4,llm_v0
14N,S,Conduct combat assessment,llm,Conduct combat assessment,,4,llm_v0
14N,S,Select and prioritize targets to achieve desired effects,llm,Select and prioritize targets to achieve desired effects,,4,llm_v0
14N,S,Match actions and capabilities to targets based on operational requirements,llm,Match actions and capabilities to targets based on operational requirements,,4,llm_v0
14N,S,"Analyze enemy personnel, units, facilities, systems, and nodes",llm,"Analyze enemy personnel, units, facilities, systems, and nodes",,4,llm_v0
14N,S,Identify and nominate centers of gravity (COG) and high-value targets (HVT),llm,Identify and nominate centers of gravity (COG) and high-value targets (HVT),,4,llm_v0
14N,S,Use ISR information systems and tools for target development,llm,Use ISR information systems and tools for target development,,4,llm_v0
14N,S,Conduct multi-source research and data fusion,llm,Conduct multi-source research and data fusion,,4,llm_v0
14N,S,Produce and deliver intelligence and targeting briefs and products,llm,Produce and deliver intelligence and targeting briefs and products,,4,llm_v0
14N,S,Apply security procedures in handling sensitive and classified information,llm,Apply security procedures in handling sensitive and classified information,,4,llm_v0
14N,S,Integrate ISR and targeting within joint operations,llm,Integrate ISR and targeting within joint operations,,4,llm_v0
14N,A,Apply critical thinking and analytic reasoning to complex operational problems,llm,Apply critical thinking and analytic reasoning to complex operational problems,,4,llm_v0
14N,A,Maintain high accuracy and attention to detail in geospatial and targeting tasks,llm,Maintain high accuracy and attention to detail in geospatial and targeting tasks,,4,llm_v0
14N,A,Prioritize tasks and make timely decisions under operational constraints,llm,Prioritize tasks and make timely decisions under operational constraints,,4,llm_v0
14N,A,Synthesize large volumes of multi-source information into actionable targets,llm,Synthesize large volumes of multi-source information into actionable targets,,4,llm_v0
14N,A,Assess likely effects and second-order consequences of force application,llm,Assess likely effects and second-order consequences of force application,,4,llm_v0
14N,A,Collaborate effectively within joint and combined teams,llm,Collaborate effectively within joint and combined teams,,4,llm_v0
14N,A,Adapt to dynamic mission objectives and threat environments,llm,Adapt to dynamic mission objectives and threat environments,,4,llm_v0
14N,A,Communicate complex assessments clearly in writing and verbally,llm,Communicate complex assessments clearly in writing and verbally,,4,llm_v0
14N,A,Maintain situational awareness of friendly and adversary dispositions,llm,Maintain situational awareness of friendly and adversary dispositions,,4,llm_v0
14N,K,DoDM 5200.02 and AFMAN 16-1405 requirements for Tier 5 (T5) investigations and access,llm,DoDM 5200.02 and AFMAN 16-1405 requirements for Tier 5 (T5) investigations and access,,5,llm_v0
14N,K,"AFMAN 36-2100 policies for 14N entry, retention, and waiver procedures",llm,"AFMAN 36-2100 policies for 14N entry, retention, and waiver procedures",,5,llm_v0
14N,K,Air Force Personnel Security Program principles,llm,Air Force Personnel Security Program principles,,5,llm_v0
14N,K,DoD Central Adjudication Facility (DoD CAF) adjudication roles and processes,llm,DoD Central Adjudication Facility (DoD CAF) adjudication roles and processes,,5,llm_v0
14N,K,Core intelligence functions and duties associated with AFSC 14N,llm,Core intelligence functions and duties associated with AFSC 14N,,5,llm_v0
14N,S,Performing intelligence functions over sustained periods,llm,Performing intelligence functions over sustained periods,,5,llm_v0
14N,S,Operating within T5/Top Secret classified systems and environments in compliance with regulations,llm,Operating within T5/Top Secret classified systems and environments in compliance with regulations,,5,llm_v0
14N,S,Safeguarding and handling classified information per security policy,llm,Safeguarding and handling classified information per security policy,,5,llm_v0
14N,S,"Completing and maintaining security clearance documentation, updates, and processes",llm,"Completing and maintaining security clearance documentation, updates, and processes",,5,llm_v0
14N,S,Preparing and submitting waiver requests in accordance with official guidance,llm,Preparing and submitting waiver requests in accordance with official guidance,,5,llm_v0
14N,A,Obtain and maintain eligibility for T5/Top Secret access,llm,Obtain and maintain eligibility for T5/Top Secret access,,5,llm_v0
14N,A,"Work reliably in routine access, high-security environments",llm,"Work reliably in routine access, high-security environments",,5,llm_v0
14N,A,"Sustain effective performance in intelligence duties over extended durations (e.g., 36 months)",llm,"Sustain effective performance in intelligence duties over extended durations (e.g., 36 months)",,5,llm_v0
14N,A,Adhere to and enforce security standards and respond appropriately to adjudication outcomes,llm,Adhere to and enforce security standards and respond appropriately to adjudication outcomes,,5,llm_v0
14N,A,Exercise sound judgment and discretion with sensitive information,llm,Exercise sound judgment and discretion with sensitive information,,5,llm_v0
