afsc,label,text_norm,evidence,source_doc,page,chunk_idx,extractor_version
14N,S,"Directing, scheduling, and controlling collection platforms and sensors","Directing, scheduling, and controlling collection platforms and sensors",llm,,3,llm_v0
14N,S,Operating manned and remotely piloted airborne ISR systems,Operating manned and remotely piloted airborne ISR systems,llm,,3,llm_v0
14N,S,Coordinating and controlling near-real-time collection operations,Coordinating and controlling near-real-time collection operations,llm,,3,llm_v0
14N,S,Processing and exploiting raw collection into usable formats,Processing and exploiting raw collection into usable formats,llm,,3,llm_v0
14N,S,"Disseminating intelligence to commanders, analysts, and other consumers","Disseminating intelligence to commanders, analysts, and other consumers",llm,,3,llm_v0
14N,S,Collaborating and sharing information within a multi-domain sensing grid,Collaborating and sharing information within a multi-domain sensing grid,llm,,3,llm_v0
14N,S,Applying cloud-based tools and analytics to accelerate ISR workflows,Applying cloud-based tools and analytics to accelerate ISR workflows,llm,,3,llm_v0
14N,S,Conducting analysis to identify and attribute targets or activities,Conducting analysis to identify and attribute targets or activities,llm,,3,llm_v0
14N,A,Synthesize large volumes of data rapidly,Synthesize large volumes of data rapidly,llm,,3,llm_v0
14N,A,"Maintain situational awareness in a fast-paced, data-intensive environment","Maintain situational awareness in a fast-paced, data-intensive environment",llm,,3,llm_v0
14N,A,Exercise sound judgment and make time-sensitive decisions,Exercise sound judgment and make time-sensitive decisions,llm,,3,llm_v0
14N,A,Coordinate multi-domain and multi-agency ISR operations,Coordinate multi-domain and multi-agency ISR operations,llm,,3,llm_v0
14N,A,Lead and control complex collection activities,Lead and control complex collection activities,llm,,3,llm_v0
14N,A,Adapt to changing priorities and dynamic tasking,Adapt to changing priorities and dynamic tasking,llm,,3,llm_v0
14N,A,Work effectively in human–machine teams,Work effectively in human–machine teams,llm,,3,llm_v0
14N,A,"Communicate clearly with commanders, analysts, and partners","Communicate clearly with commanders, analysts, and partners",llm,,3,llm_v0
14N,A,Solve problems and close intelligence gaps under uncertainty,Solve problems and close intelligence gaps under uncertainty,llm,,3,llm_v0
14N,A,Ensure accuracy and attention to detail in intelligence products,Ensure accuracy and attention to detail in intelligence products,llm,,3,llm_v0
14N,A,Learn and apply new technologies and tools quickly,Learn and apply new technologies and tools quickly,llm,,3,llm_v0
14N,A,Multi-task across concurrent collection and analysis efforts,Multi-task across concurrent collection and analysis efforts,llm,,3,llm_v0
14N,K,Intelligence fundamentals and analytic tradecraft principles,Intelligence fundamentals and analytic tradecraft principles,llm,,4,llm_v0
14N,K,Information security classification and handling principles,Information security classification and handling principles,llm,,4,llm_v0
14N,K,"Intelligence disciplines (GEOINT, SIGINT, HUMINT, MASINT, OSINT)","Intelligence disciplines (GEOINT, SIGINT, HUMINT, MASINT, OSINT)",llm,,4,llm_v0
14N,K,Intelligence community structure and processes,Intelligence community structure and processes,llm,,4,llm_v0
14N,K,ISR operations and collection principles,ISR operations and collection principles,llm,,4,llm_v0
14N,K,ISR information systems and data sources,ISR information systems and data sources,llm,,4,llm_v0
14N,K,Research sources and methods (classified and open-source),Research sources and methods (classified and open-source),llm,,4,llm_v0
14N,K,Friendly force presentation and order of battle concepts,Friendly force presentation and order of battle concepts,llm,,4,llm_v0
14N,K,Friendly weapons systems effects and employment characteristics,Friendly weapons systems effects and employment characteristics,llm,,4,llm_v0
14N,K,"Adversary capabilities, doctrine, and order of battle","Adversary capabilities, doctrine, and order of battle",llm,,4,llm_v0
14N,K,Targeting doctrine and the joint targeting cycle,Targeting doctrine and the joint targeting cycle,llm,,4,llm_v0
14N,K,Weaponeering fundamentals and weapon–target pairing theory,Weaponeering fundamentals and weapon–target pairing theory,llm,,4,llm_v0
14N,K,Precision point mensuration standards and geodesy fundamentals,Precision point mensuration standards and geodesy fundamentals,llm,,4,llm_v0
14N,K,Force application principles and execution planning concepts,Force application principles and execution planning concepts,llm,,4,llm_v0
14N,K,Sensing grid concepts and integration activities,Sensing grid concepts and integration activities,llm,,4,llm_v0
14N,S,Develop kinetic and non-kinetic targets,Develop kinetic and non-kinetic targets,llm,,4,llm_v0
14N,S,Perform weaponeering,Perform weaponeering,llm,,4,llm_v0
14N,S,Conduct precision point mensuration (PPM),Conduct precision point mensuration (PPM),llm,,4,llm_v0
14N,S,Plan and execute force application within targeting plans,Plan and execute force application within targeting plans,llm,,4,llm_v0
14N,S,Conduct combat assessment,Conduct combat assessment,llm,,4,llm_v0
14N,S,Select and prioritize targets to achieve desired effects,Select and prioritize targets to achieve desired effects,llm,,4,llm_v0
14N,S,Match actions and capabilities to targets based on operational requirements,Match actions and capabilities to targets based on operational requirements,llm,,4,llm_v0
14N,S,"Analyze enemy personnel, units, facilities, systems, and nodes","Analyze enemy personnel, units, facilities, systems, and nodes",llm,,4,llm_v0
14N,S,Identify and nominate centers of gravity (COG) and high-value targets (HVT),Identify and nominate centers of gravity (COG) and high-value targets (HVT),llm,,4,llm_v0
14N,S,Use ISR information systems and tools for target development,Use ISR information systems and tools for target development,llm,,4,llm_v0
14N,S,Conduct multi-source research and data fusion,Conduct multi-source research and data fusion,llm,,4,llm_v0
14N,S,Produce and deliver intelligence and targeting briefs and products,Produce and deliver intelligence and targeting briefs and products,llm,,4,llm_v0
14N,S,Apply security procedures in handling sensitive and classified information,Apply security procedures in handling sensitive and classified information,llm,,4,llm_v0
14N,S,Integrate ISR and targeting within joint operations,Integrate ISR and targeting within joint operations,llm,,4,llm_v0
14N,A,Apply critical thinking and analytic reasoning to complex operational problems,Apply critical thinking and analytic reasoning to complex operational problems,llm,,4,llm_v0
14N,A,Maintain high accuracy and attention to detail in geospatial and targeting tasks,Maintain high accuracy and attention to detail in geospatial and targeting tasks,llm,,4,llm_v0
14N,A,Prioritize tasks and make timely decisions under operational constraints,Prioritize tasks and make timely decisions under operational constraints,llm,,4,llm_v0
14N,A,Synthesize large volumes of multi-source information into actionable targets,Synthesize large volumes of multi-source information into actionable targets,llm,,4,llm_v0
14N,A,Assess likely effects and second-order consequences of force application,Assess likely effects and second-order consequences of force application,llm,,4,llm_v0
14N,A,Collaborate effectively within joint and combined teams,Collaborate effectively within joint and combined teams,llm,,4,llm_v0
14N,A,Adapt to dynamic mission objectives and threat environments,Adapt to dynamic mission objectives and threat environments,llm,,4,llm_v0
14N,A,Communicate complex assessments clearly in writing and verbally,Communicate complex assessments clearly in writing and verbally,llm,,4,llm_v0
14N,A,Maintain situational awareness of friendly and adversary dispositions,Maintain situational awareness of friendly and adversary dispositions,llm,,4,llm_v0
14N,K,DoDM 5200.02 and AFMAN 16-1405 requirements for Tier 5 (T5) investigations and access,DoDM 5200.02 and AFMAN 16-1405 requirements for Tier 5 (T5) investigations and access,llm,,5,llm_v0
14N,K,"AFMAN 36-2100 policies for 14N entry, retention, and waiver procedures","AFMAN 36-2100 policies for 14N entry, retention, and waiver procedures",llm,,5,llm_v0
14N,K,Air Force Personnel Security Program principles,Air Force Personnel Security Program principles,llm,,5,llm_v0
14N,K,DoD Central Adjudication Facility (DoD CAF) adjudication roles and processes,DoD Central Adjudication Facility (DoD CAF) adjudication roles and processes,llm,,5,llm_v0
14N,K,Core intelligence functions and duties associated with AFSC 14N,Core intelligence functions and duties associated with AFSC 14N,llm,,5,llm_v0
14N,S,Performing intelligence functions over sustained periods,Performing intelligence functions over sustained periods,llm,,5,llm_v0
14N,S,Operating within T5/Top Secret classified systems and environments in compliance with regulations,Operating within T5/Top Secret classified systems and environments in compliance with regulations,llm,,5,llm_v0
14N,S,Safeguarding and handling classified information per security policy,Safeguarding and handling classified information per security policy,llm,,5,llm_v0
14N,S,"Completing and maintaining security clearance documentation, updates, and processes","Completing and maintaining security clearance documentation, updates, and processes",llm,,5,llm_v0
14N,S,Preparing and submitting waiver requests in accordance with official guidance,Preparing and submitting waiver requests in accordance with official guidance,llm,,5,llm_v0
14N,A,Obtain and maintain eligibility for T5/Top Secret access,Obtain and maintain eligibility for T5/Top Secret access,llm,,5,llm_v0
14N,A,"Work reliably in routine access, high-security environments","Work reliably in routine access, high-security environments",llm,,5,llm_v0
14N,A,"Sustain effective performance in intelligence duties over extended durations (e.g., 36 months)","Sustain effective performance in intelligence duties over extended durations (e.g., 36 months)",llm,,5,llm_v0
14N,A,Adhere to and enforce security standards and respond appropriately to adjudication outcomes,Adhere to and enforce security standards and respond appropriately to adjudication outcomes,llm,,5,llm_v0
14N,A,Exercise sound judgment and discretion with sensitive information,Exercise sound judgment and discretion with sensitive information,llm,,5,llm_v0
